Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
questRewardUAZ452PartsBundle,,,,,"UAZ 452 Parts Bundle",,"UAZ 452 Teilebündel","Paquete de piezas UAZ 452","Pack de pièces UAZ 452","Fascio di parti del UAZ 452","UAZ 452のパーツバンドル","UAZ 452 부품 번들","Pakiet części UAZ 452","Pacote de peças do UAZ 452","Комплект запчастей для УАЗ 452","UAZ 452 Parça Paketi","UAZ 452零件捆绑包","UAZ 452零件捆綁包"
questRewardUH60PartsBundle,,,,,"UH-60 Parts Bundle",,"UH-60 Teilebündel","Paquete de piezas UH-60","Pack de pièces UH-60","Fascio di parti del UH-60","UH-60のパーツバンドル","UH-60 부품 번들","Pakiet części UH-60","Pacote de peças do UH-60","Комплект запчастей для UH-60","UH-60 Parça Paketi","UH-60零件捆绑包","UH-60零件捆綁包"
questRewardWorkTruckPartsBundle,,,,,"Work Truck Parts Bundle",,"Arbeits-Lkw-Teilebündel","Paquete de piezas de camión de trabajo","Pack de pièces de camion de travail","Fascio di parti del camion da lavoro","作業トラックのパーツバンドル","작업 트럭 부품 번들","Pakiet części ciężarówki roboczej","Pacote de peças do caminhão de trabalho","Комплект запчастей для рабочего грузовика","İş Kamyonu Parça Paketi","工作卡车零件捆绑包","工作卡車零件捆綁包"
questRewardTrophyTruckPartsBundle,,,,,"Trophy Truck Parts Bundle",,"Trophäen-Truck-Teilebündel","Paquete de piezas de camión trofeo","Pack de pièces de camion trophy","Fascio di parti del camion trofeo","トロフィートラックのパーツバンドル","트로피 트럭 부품 번들","Pakiet części ciężarówki trofeum","Pacote de peças do caminhão troféu","Комплект запчастей для трофи-трака","Trophy Kamyonet Parça Paketi","奖杯卡车零件捆绑包","獎杯卡車零件捆綁包"
modVehicleArmorDesc,,,,,"Reinforced armor for motorcycles and gyrocopters, as well as other select vehicles.\n\nReduces the damage taken when objects hit the vehicle. Increases damage to blocks and entities.",,"Verstärkte Panzerung für Motorräder und Tragschrauber, sowie andere ausgewählte Fahrzeuge.\n\nReduziert den erlittenen Schaden, wenn Objekte das Fahrzeug treffen. Erhöht den Schaden an Blöcken und Entitäten.","Armadura reforzada para motocicletas y autogiros, así como otros vehículos seleccionados.\n\nReduce el daño recibido cuando los objetos golpean el vehículo. Aumenta el daño a bloques y entidades.","Armure renforcée pour motos et autogires, ainsi que d'autres véhicules sélectionnés.\n\nRéduit les dégâts subis lorsque des objets frappent le véhicule. Augmente les dégâts infligés aux blocs et aux entités.","Armatura rinforzata per motociclette e autogiri, nonché altri veicoli selezionati.\n\nRiduce il danno subito quando gli oggetti colpiscono il veicolo. Aumenta il danno a blocchi ed entità.","バイクやジャイロコプター、その他の特定の車両用の強化装甲。\n\nオブジェクトが車両に命中した際に受けるダメージを軽減します。ブロックやエンティティへのダメージが増加します。","오토바이 및 자이로콥터와 기타 일부 차량용 강화 장갑.\n\n사물이 차량에 부딪혔을 때 받는 피해를 줄여줍니다. 블록 및 엔티티에 대한 피해를 증가시킵니다.","Wzmocniony pancerz do motocykli i wiatrakowców, a także innych wybranych pojazdów.\n\nZmniejsza obrażenia otrzymywane, gdy obiekty uderzają w pojazd. Zwiększa obrażenia zadawane blokom i jednostkom.","Armadura reforçada para motocicletas e autogiros, bem como outros veículos selecionados.\n\nReduz o dano sofrido quando objetos atingem o veículo. Aumenta o dano a blocos e entidades.","Усиленная броня для мотоциклов и автожиров, а также других избранных транспортных средств.\n\nСнижает урон, получаемый при попадании предметов в транспортное средство. Увеличивает урон по блокам и сущностям.","Motosikletler ve jiroskoplar ile diğer seçili araçlar için güçlendirilmiş zırh.\n\nNesneler araca çarptığında alınan hasarı azaltır. Bloklara ve varlıklara verilen hasarı artırır.","摩托车和旋翼机以及其他特定车辆的强化装甲。\n\n减少物体撞击车辆时受到的伤害。增加对方块和实体的伤害。","摩托車和旋翼機以及其他特定車輛的強化裝甲。\n\n減少物體撞擊車輛時受到的傷害。增加對方塊和實體的傷害。"


--All Things IZY--
IZYgunT3TechnicalNailmachinegun,,,,,"[ffb400](Nails) [-][decea3]T3[-] Automatic Nail Gun Weapon",[ffb400](Nails) [-][decea3]T3[-] Automatic Nail Gun Weapon,"[ffb400](Nägel) [-][decea3]T3[-] Automatische Nagelpistolen-Waffe","[ffb400](Clavos) [-][decea3]T3[-] Pistola de clavos automática (Arma)","[ffb400](Clous) [-][decea3]T3[-] Pistolet à clous automatique (Arme)","[ffb400](Chiodi) [-][decea3]T3[-] Chiodatrice automatica (Arma)","[ffb400](釘) [-][decea3]T3[-] 自動ネイルガン武器","[ffb400](못) [-][decea3]T3[-] 자동 네일건 무기","[ffb400](Gwoździe) [-][decea3]T3[-] Broń: Automatyczny gwoździarka","[ffb400](Pregos) [-][decea3]T3[-] Arma Pistola de Pregos Automática","[ffb400](Гвозди) [-][decea3]T3[-] Автоматический нейлер (оружие)","[ffb400](Çiviler) [-][decea3]T3[-] Otomatik Çivi Tabancası Silahı","[ffb400](钉子) [-][decea3]T3[-] 自动钉枪武器","[ffb400](釘子) [-][decea3]T3[-] 自動釘槍武器"
IZYgunT3TechnicalNailmachinegunDesc,,,,,"A modifier nail gun to fire in fully automatic.\n Use resource nail as ammo.\nRepair with a - Repair Kit.\nScrap to - Robotic parts.",A modifier nail gun to fire in fully automatic.\n Use resource nail as ammo.\nRepair with a - Repair Kit.\nScrap to - Robotic parts.,"Eine modifizierte Nagelpistole für vollautomatisches Feuern.\n Benutze Nägel als Munition.\nReparieren mit einem - Reparaturset.\nZerlegen zu - Roboterteilen.","Una pistola de clavos modificada para disparar en modo totalmente automático.\n Usa clavos como munición.\nReparar con un - Kit de reparación.\nDesguazar para obtener - Piezas robóticas.","Un pistolet à clous modifié pour tirer en mode entièrement automatique.\n Utilisez des clous comme munitions.\nRéparer avec un - Kit de réparation.\nRecycler pour - Pièces robotiques.","Una chiodatrice modificata per sparare in modalità completamente automatica.\n Usa i chiodi come munizioni.\nRiparare con un - Kit di riparazione.\nRottama per - Parti robotiche.","フルオートで発射できるように改造されたネイルガン。\n 弾薬として釘を使用します。\n修理には修理キットを使用してください。\n解体してロボットパーツを入手。","완전 자동 발사가 가능하도록 개조된 네일건.\n 네일을 탄약으로 사용합니다.\n수리 키트로 수리하십시오.\n분해 시 로봇 부품 획득.","Zmodyfikowany gwoździarka do strzelania w trybie w pełni automatycznym.\n Używaj gwoździ jako amunicji.\nNaprawiaj za pomocą - Zestawu naprawczego.\nZezłomuj na - Części robotyczne.","Uma pistola de pregos modificada para disparar em modo totalmente automático.\n Use pregos como munição.\nReparar com um - Kit de Reparo.\nDesmanchar para - Peças robóticas.","Модифицированный нейлер для стрельбы в автоматическом режиме.\n Использует гвозди в качестве боеприпасов.\nРемонт с помощью - Ремкомплекта.\nРазборка на - Роботехнические детали.","Tam otomatik ateşleme için modifiye edilmiş bir çivi tabancası.\n Cephane olarak çivi kullanır.\nTamir kiti ile tamir et.\nŞu parçalara ayır - Robotik parçalar.","经过改装的可全自动发射的钉枪。\n 使用钉子作为弹药。\n使用修理工具包修理。\n报废以获得 - 机器人零件。","經過改裝的可全自動發射的釘槍。\n 使用釘子作為彈藥。\n使用修理工具包修理。\n報廢以獲得 - 機器人零件。"
ammo45ACPBulletBall,items,Ammo,,,"[ffb400]Ammo[-] .45 ACP",,"[ffb400]Munition[-] .45 ACP","[ffb400]Municiones[-] .45 ACP","[ffb400]Munitions[-] .45 ACP","[ffb400]Munizioni[-] .45 ACP","[ffb400]弾薬[-] .45 ACP","[ffb400]탄약[-] .45 ACP","[ffb400]Amunicja[-] .45 ACP","[ffb400]Munição[-] .45 ACP","[ffb400]Боеприпасы[-] .45 ACP","[ffb400]Mühimmat[-] .45 ACP","[ffb400]弹药[-] .45 ACP","[ffb400]彈藥[-] .45 ACP"
ammo45ACPHighpower,items,Ammo,,,"[ffb400]Ammo[-] .45 ACP, HiPower",,"[ffb400]Munition[-] .45 ACP, HiPower","[ffb400]Municiones[-] .45 ACP, HiPower","[ffb400]Munitions[-] .45 ACP, HiPower","[ffb400]Munizioni[-] .45 ACP, HiPower","[ffb400]弾薬[-] .45 ACP, HiPower","[ffb400]탄약[-] .45 ACP, HiPower","[ffb400]Amunicja[-] .45 ACP, HiPower","[ffb400]Munição[-] .45 ACP, HiPower","[ffb400]Боеприпасы[-] .45 ACP, HiPower","[ffb400]Mühimmat[-] .45 ACP, HiPower","[ffb400]弹药[-] .45 ACP, HiPower","[ffb400]彈藥[-] .45 ACP, HiPower"
ammo45ACPArmorpiecing,items,Ammo,,,"[ffb400]Ammo[-] .45 ACP, AP",,"[ffb400]Munition[-] .45 ACP, AP","[ffb400]Municiones[-] .45 ACP, AP","[ffb400]Munitions[-] .45 ACP, AP","[ffb400]Munizioni[-] .45 ACP, AP","[ffb400]弾薬[-] .45 ACP, AP","[ffb400]탄약[-] .45 ACP, AP","[ffb400]Amunicja[-] .45 ACP, AP","[ffb400]Munição[-] .45 ACP, AP","[ffb400]Боеприпасы[-] .45 ACP, AP","[ffb400]Mühimmat[-] .45 ACP, AP","[ffb400]弹药[-] .45 ACP, AP","[ffb400]彈藥[-] .45 ACP, AP"
ammo45ACPEnhanced,items,Ammo,,,"[ffb400]Ammo[-] .45 ACP, Enhanced",,"[ffb400]Munition[-] .45 ACP, Verbessert","[ffb400]Municiones[-] .45 ACP, Mejorado","[ffb400]Munitions[-] .45 ACP, Amélioré","[ffb400]Munizioni[-] .45 ACP, Migliorato","[ffb400]弾薬[-] .45 ACP, 強化","[ffb400]탄약[-] 45 ACP, 강화됨","[ffb400]Amunicja[-] .45 ACP, Ulepszony","[ffb400]Munição[-] .45 ACP, Aprimorado","[ffb400]Боеприпасы[-] .45 ACP, Улучшенный","[ffb400]Mühimmat[-] .45 ACP, Geliştirilmiş","[ffb400]弹药[-] .45 ACP, 增强型","[ffb400]彈藥[-] .45 ACP, 增強型"
ammoCrossbowLightBoltStone,items,Ammo,,,"[ffb400]Ammo[-] Light Bolt, Stone",,"[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone","[ffb400]Ammo[-] Light Bolt, Stone"
ammoCrossbowLightBoltIron,items,Ammo,,,"[ffb400]Ammo[-] Light Bolt, Iron",,"[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron","[ffb400]Ammo[-] Light Bolt, Iron"
ammoCrossbowLightBoltSteelAP,items,Ammo,,,"[ffb400]Ammo[-] Light Bolt, Steel",,"[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel","[ffb400]Ammo[-] Light Bolt, Steel"
lightboltdesc,items,Ammo,,,"Ammo is used in [decea3]VH Automatic Crossbow[ffffff].",,"Munition wird in [decea3]VH Automatische Armbrust[ffffff]. verwendet.","La munición se usa en [decea3]Ballesta automática VH[ffffff].","Les munitions sont utilisées dans [decea3]Arbalète automatique VH[ffffff].","Le munizioni vengono utilizzate in [decea3]Balestra automatica VH[ffffff].","弾薬は [decea3]VH自動クロスボウ[ffffff] で使用されます。","탄약은 [decea3]VH 자동 석궁[ffffff].에 사용됩니다.","Amunicja jest używana w [decea3]Kusza automatyczna VH[ffffff].","A munição é usada em [decea3]Besta automática VH[ffffff].","Патроны используются в [decea3]Автоматический арбалет VH[ffffff].","Mühimmat [decea3]VH Otomatik Yay[ffffff]. içinde kullanılır.","弹药用于 [decea3]VH自动弩[ffffff].","彈藥用於 [decea3]VH自動弩[ffffff]."
ammoShotgunShellPremium,items,Ammo,,,"[ffb400]Ammo[-] Shotgun Premium",,"[ffb400]Munition[-] Schrotflinte Premium","[ffb400]Municiones[-] Escopeta Premium","[ffb400]Munitions[-] Fusil de chasse Premium","[ffb400]Munizioni[-] Fucile a pompa Premium","[ffb400]弾薬[-] ショットガンプレミアム","[ffb400]탄약[-] 샷건 프리미엄","[ffb400]Amunicja[-] Strzelba Premium","[ffb400]Munição[-] Espingarda Premium","[ffb400]Боеприпасы[-] Дробовик Премиум","[ffb400]Mühimmat[-] Shotgun Premium","[ffb400]弹药[-] 高级霰弹枪","[ffb400]彈藥[-] 高級霰弹枪"
ammo556mmBulletBall,items,Ammo,,,"[ffb400]Ammo[-] 5.56mm",,"[ffb400]Munition[-] 5.56mm","[ffb400]Municiones[-] 5.56mm","[ffb400]Munitions[-] 5.56mm","[ffb400]Munizioni[-] 5.56mm","[ffb400]弾薬[-] 5.56mm","[ffb400]탄약[-] 5.56mm","[ffb400]Amunicja[-] 5.56mm","[ffb400]Munição[-] 5.56mm","[ffb400]Боеприпасы[-] 5.56mm","[ffb400]Mühimmat[-] 5.56mm","[ffb400]弹药[-] 5.56mm","[ffb400]彈藥[-] 5.56mm"
ammo556mmHIpower,items,Ammo,,,"[ffb400]Ammo[-] 5.56mm, HiPower",,"[ffb400]Munition[-] 5.56mm, HiPower","[ffb400]Municiones[-] 5.56mm, HiPower","[ffb400]Munitions[-] 5.56mm, HiPower","[ffb400]Munizioni[-] 5.56mm, HiPower","[ffb400]弾薬[-] 5.56mm, HiPower","[ffb400]탄약[-] 5.56mm, HiPower","[ffb400]Amunicja[-] 5.56mm, HiPower","[ffb400]Munição[-] 5.56mm, HiPower","[ffb400]Боеприпасы[-] 5.56mm, HiPower","[ffb400]Mühimmat[-] 5.56mm, HiPower","[ffb400]弹药[-] 5.56mm, HiPower","[ffb400]彈藥[-] 5.56mm, HiPower"
ammo556mmArmorPiercing,items,Ammo,,,"[ffb400]Ammo[-] 5.56mm, AP",,"[ffb400]Munition[-] 5.56mm, AP","[ffb400]Municiones[-] 5.56mm, AP","[ffb400]Munitions[-] 5.56mm, AP","[ffb400]Munizioni[-] 5.56mm, AP","[ffb400]弾薬[-] 5.56mm, AP","[ffb400]탄약[-] 5.56mm, AP","[ffb400]Amunicja[-] 5.56mm, AP","[ffb400]Munição[-] 5.56mm, AP","[ffb400]Боеприпасы[-] 5.56mm, AP","[ffb400]Mühimmat[-] 5.56mm, AP","[ffb400]弹药[-] 5.56mm, AP","[ffb400]彈藥[-] 5.56mm, AP"
ammo25mmGrenadeTraining,items,Ammo,,,"[ffb400]Ammo-Explosive[-] 25mm Grenade, Training",,"[ffb400]Munition-Sprengstoff[-] 25mm Grenade, Training","[ffb400]Municiones-Explosivos[-] 25mm Granate, Training","[ffb400]Munitions-Explosifs[-] Granada 25mm, Entrenamiento","[ffb400]Munizioni-Esplosivi[-] Grenade 25mm, Entraînement","[ffb400]弾薬-爆発物[-] Granata 25mm, Addestramento","[ffb400]탄약-폭탄[-] 25mmグレネード（トレーニング）","[ffb400]Amunicja-Materiał wybuchowy[-] 25mm 유탄, 훈련용","[ffb400]Munição-Explosivo[-] 25 mm Granat, Treningowy","[ffb400]Боеприпасы-Взрывчатка[-] Granada 25mm, Treinamento","[ffb400]Mühimmat-Patlayıcı[-] 25-мм граната, Учебная","[ffb400]弹药-爆炸物[-] 25mm El Bombası, Eğitim","[ffb400]彈藥-爆炸物[-] 25毫米训练榴弹"
